t,y_real,y_pred
0.3333333,-0.7963394,-1.4202487
0.35,-0.9151982,-1.4503653
0.3666667,-0.9151982,-1.4809552
0.3833333,-1.062687,-1.5126745
0.4,-1.06262,-1.5458004
0.4166667,-1.202368,-1.5802355
0.4333333,-1.202368,-1.615622
0.45,-1.367209,-1.6515672
0.4666667,-1.367209,-1.6879251
0.4833333,-1.54246,-1.7250156
0.5,-1.720315,-1.7636404
0.5166667,-1.720315,-1.8047642
0.5333333,-1.90511,-1.8488529
0.55,-1.90511,-1.8950821
0.5666667,-2.097713,-1.9409482
0.5833333,-2.097713,-1.9827969
0.6,-2.295522,-2.0171027
0.6166667,-2.295522,-2.041637
0.0,-1.022448,-0.90192914
0.01666667,-1.022299,-0.90699863
0.03333333,-1.036607,-0.9126687
0.05,-1.036154,-0.9191561
0.06666667,-1.061393,-0.9267726
0.08333333,-1.061476,-0.9359569
0.1,-1.097313,-0.94730467
0.1166667,-1.097165,-0.96158814
0.1333333,-1.145049,-0.979738
0.15,-1.145081,-1.0027493
0.1666667,-1.227352,-1.0314661
0.1833333,-1.227352,-1.0662383
0.2,-1.227352,-1.1065472
0.2166667,-1.299294,-1.150825
0.2333333,-1.299306,-1.1967041
0.25,-1.39054,-1.2416862
0.2666667,-1.39054,-1.2838793
0.2833333,-1.480451,-1.3224114
0.3,-1.594217,-1.3573998
0.3166667,-1.604033,-1.3896406
0.3333333,-1.713233,-1.4202487
0.35,-1.713233,-1.4503653
0.3666667,-1.845746,-1.4809552
0.3833333,-1.845746,-1.5126745
0.4,-1.977032,-1.5458004
0.4166667,-1.977032,-1.5802355
0.4333333,-2.123041,-1.615622
0.45,-2.123041,-1.6515672
0.4666667,-2.271505,-1.6879251
0.4833333,-2.271505,-1.7250156
0.0,-0.9468549,-0.90192914
0.01666667,-0.9464848,-0.90699863
0.03333333,-0.9593365,-0.9126687
0.05,-0.9594753,-0.9191561
0.06666667,-0.9852714,-0.9267726
0.08333333,-0.9854707,-0.9359569
0.1,-1.022794,-0.94730467
0.1166667,-1.022931,-0.96158814
0.1333333,-1.070877,-0.979738
0.15,-1.070949,-1.0027493
0.1666667,-1.154835,-1.0314661
0.1833333,-1.15494,-1.0662383
0.2,-1.227087,-1.1065472
0.2166667,-1.22706,-1.150825
0.2333333,-1.311295,-1.1967041
0.25,-1.311474,-1.2416862
0.2666667,-1.408267,-1.2838793
0.2833333,-1.408267,-1.3224114
0.3,-1.408267,-1.3573998
0.3166667,-1.453299,-1.3896406
0.3333333,-0.9485694,-1.4202487
0.35,-1.632775,-1.4503653
0.3666667,-1.771888,-1.4809552
0.3833333,-1.771888,-1.5126745
0.4,-1.897226,-1.5458004
0.4166667,-1.897226,-1.5802355
0.4333333,-2.043226,-1.615622
0.45,-2.043226,-1.6515672
0.4666667,-2.204375,-1.6879251
0.4833333,-2.204375,-1.7250156
0.0,-0.5403413,-0.90192914
0.01666667,-0.5401271,-0.90699863
0.03333333,-0.5541614,-0.9126687
0.05,-0.5538413,-0.9191561
0.06666667,-0.5790305,-0.9267726
0.08333333,-0.5792429,-0.9359569
0.1,-0.6232129,-0.94730467
0.1166667,-0.6232263,-0.96158814
0.1333333,-0.6750097,-0.979738
0.15,-0.6753409,-1.0027493
0.1666667,-0.7737823,-1.0314661
0.1833333,-0.7737823,-1.0662383
0.2,-0.8517548,-1.1065472
0.2166667,-0.8519168,-1.150825
0.2333333,-0.9403671,-1.1967041
0.25,-0.9398063,-1.2416862
0.2666667,-1.037211,-1.2838793
0.2833333,-1.040712,-1.3224114
0.3,-1.14636,-1.3573998
0.3166667,-1.14636,-1.3896406
0.3333333,-1.213332,-1.4202487
0.35,-1.265774,-1.4503653
0.3666667,-1.266022,-1.4809552
0.3833333,-1.395161,-1.5126745
0.4,-1.474462,-1.5458004
0.4166667,-1.532736,-1.5802355
0.4333333,-1.617246,-1.615622
0.45,-1.617152,-1.6515672
0.4666667,-1.771263,-1.6879251
0.4833333,-1.771414,-1.7250156
0.5,-2.041475,-1.7636404
0.5166667,-2.041464,-1.8047642
0.5333333,-2.222353,-1.8488529
0.55,-2.222353,-1.8950821
0.0,-1.347754,-0.90192914
0.01666667,-1.353984,-0.90699863
0.03333333,-1.354053,-0.9126687
0.05,-1.371578,-0.9191561
0.06666667,-1.371571,-0.9267726
0.08333333,-1.399081,-0.9359569
0.1,-1.398853,-0.94730467
0.1166667,-1.437056,-0.96158814
0.1333333,-1.437305,-0.979738
0.15,-1.509184,-1.0027493
0.1666667,-1.509184,-1.0314661
0.1833333,-1.570866,-1.0662383
0.2,-1.57076,-1.1065472
0.2166667,-1.644577,-1.150825
0.2333333,-1.644577,-1.1967041
0.25,-1.725169,-1.2416862
0.2666667,-1.725304,-1.2838793
0.2833333,-1.830308,-1.3224114
0.3,-1.830294,-1.3573998
0.3166667,-1.892244,-1.3896406
0.3333333,-2.116957,-1.4202487
0.35,-2.066377,-1.4503653
0.3666667,-2.066377,-1.4809552
0.3833333,-2.147205,-1.5126745
0.4,-2.184973,-1.5458004
0.0,-1.136929,-0.90192914
0.01666667,-1.149448,-0.90699863
0.03333333,-1.149547,-0.9126687
0.05,-1.172194,-0.9191561
0.06666667,-1.172095,-0.9267726
0.08333333,-1.206765,-0.9359569
0.1,-1.206908,-0.94730467
0.1166667,-1.273903,-0.96158814
0.1333333,-1.273903,-0.979738
0.15,-1.332299,-1.0027493
0.1666667,-1.332427,-1.0314661
0.1833333,-1.411494,-1.0662383
0.2,-1.411444,-1.1065472
0.2166667,-1.491701,-1.150825
0.2333333,-1.584642,-1.1967041
0.25,-1.589014,-1.2416862
0.2666667,-1.686315,-1.2838793
0.2833333,-1.686486,-1.3224114
0.3,-1.686619,-1.3573998
0.3166667,-1.760553,-1.3896406
0.3333333,-1.759613,-1.4202487
0.35,-1.927847,-1.4503653
0.3666667,-1.927847,-1.4809552
0.3833333,-2.009014,-1.5126745
0.4,-2.054481,-1.5458004
0.4166667,-2.192804,-1.5802355
0.4333333,-2.193908,-1.615622
0.0,-1.170912,-0.90192914
0.01666667,-1.170712,-0.90699863
0.03333333,-1.183043,-0.9126687
0.05,-1.183209,-0.9191561
0.06666667,-1.205655,-0.9267726
0.08333333,-1.205635,-0.9359569
0.1,-1.23817,-0.94730467
0.1166667,-1.238273,-0.96158814
0.1333333,-1.283384,-0.979738
0.15,-1.283171,-1.0027493
0.1666667,-1.359865,-1.0314661
0.1833333,-1.359865,-1.0662383
0.2,-1.427321,-1.1065472
0.2166667,-1.518145,-1.150825
0.2333333,-1.526733,-1.1967041
0.25,-1.615708,-1.2416862
0.2666667,-1.615894,-1.2838793
0.2833333,-1.718141,-1.3224114
0.3,-1.718141,-1.3573998
0.3166667,-1.718141,-1.3896406
0.3333333,-1.827341,-1.4202487
0.35,-1.827341,-1.4503653
0.3666667,-1.906409,-1.4809552
0.3833333,-1.945722,-1.5126745
0.4,-2.096048,-1.5458004
0.4166667,-2.096048,-1.5802355
0.4333333,-2.232242,-1.615622
0.45,-2.232242,-1.6515672
0.0,-0.5400504,-0.90192914
0.01666667,-0.5396557,-0.90699863
0.03333333,-0.5457548,-0.9126687
0.05,-0.5459875,-0.9191561
0.06666667,-0.5645168,-0.9267726
0.08333333,-0.5643385,-0.9359569
0.1,-0.5941157,-0.94730467
0.1166667,-0.5941973,-0.96158814
0.1333333,-0.6348571,-0.979738
0.15,-0.709506,-1.0027493
0.1666667,-0.7202188,-1.0314661
0.1833333,-0.7870904,-1.0662383
0.2,-0.7872735,-1.1065472
0.2166667,-0.8575362,-1.150825
0.2333333,-0.8575362,-1.1967041
0.25,-0.9462556,-1.2416862
0.2666667,-0.9453707,-1.2838793
0.2833333,-0.945249,-1.3224114
0.3,-1.041457,-1.3573998
0.3166667,-1.042789,-1.3896406
0.3333333,-1.15457,-1.4202487
0.35,-1.154622,-1.4503653
0.3666667,-1.230976,-1.4809552
0.3833333,-1.272881,-1.5126745
0.4,-1.40219,-1.5458004
0.4166667,-1.402067,-1.5802355
0.4333333,-1.549967,-1.615622
0.45,-1.549967,-1.6515672
0.4666667,-1.706762,-1.6879251
0.4833333,-1.706762,-1.7250156
0.5,-1.876218,-1.7636404
0.5166667,-1.876218,-1.8047642
0.5333333,-2.042752,-1.8488529
0.55,-2.21805,-1.8950821
0.5666667,-2.21805,-1.9409482
0.0,-1.557021,-0.90192914
0.01666667,-1.566545,-0.90699863
0.03333333,-1.566287,-0.9126687
0.05,-1.586785,-0.9191561
0.06666667,-1.586964,-0.9267726
0.08333333,-1.618667,-0.9359569
0.1,-1.618543,-0.94730467
0.1166667,-1.686492,-0.96158814
0.1333333,-1.686492,-0.979738
0.15,-1.741124,-1.0027493
0.1666667,-1.806321,-1.0314661
0.1833333,-1.806321,-1.0662383
0.2,-1.881001,-1.1065472
0.2166667,-1.880885,-1.150825
0.2333333,-1.962285,-1.1967041
0.25,-1.963721,-1.2416862
0.2666667,-2.057061,-1.2838793
0.2833333,-2.058315,-1.3224114
0.3,-2.135732,-1.3573998
0.3166667,-2.13579,-1.3896406
0.3333333,-2.30079,-1.4202487
0.35,-2.30079,-1.4503653
0.3666667,-2.30079,-1.4809552
0.0,-1.093613,-0.90192914
0.01666667,-1.097621,-0.90699863
0.03333333,-1.097664,-0.9126687
0.05,-1.112353,-0.9191561
0.06666667,-1.112529,-0.9267726
0.08333333,-1.136789,-0.9359569
0.1,-1.136896,-0.94730467
0.1166667,-1.173491,-0.96158814
0.1333333,-1.235941,-0.979738
0.15,-1.235941,-1.0027493
0.1666667,-1.295563,-1.0314661
0.1833333,-1.295411,-1.0662383
0.2,-1.363192,-1.1065472
0.2166667,-1.363068,-1.150825
0.2333333,-1.456796,-1.1967041
0.25,-1.456796,-1.2416862
0.2666667,-1.54875,-1.2838793
0.2833333,-1.54813,-1.3224114
0.3,-1.601908,-1.3573998
0.3166667,-1.648299,-1.3896406
0.3333333,-1.758722,-1.4202487
0.35,-1.782484,-1.4503653
0.3666667,-1.76415,-1.4809552
0.3833333,-1.903413,-1.5126745
0.4,-1.903413,-1.5458004
0.4166667,-2.039607,-1.5802355
0.4333333,-2.039607,-1.615622
0.45,-2.191752,-1.6515672
0.4666667,-2.191752,-1.6879251
0.4833333,-2.238791,-1.7250156
0.5,-2.331626,-1.7636404
0.0,-0.6546548,-0.90192914
0.01666667,-0.6545625,-0.90699863
0.03333333,-0.6687627,-0.9126687
0.05,-0.6684911,-0.9191561
0.06666667,-0.6922143,-0.9267726
0.08333333,-0.6921101,-0.9359569
0.1,-0.7279858,-0.94730467
0.1166667,-0.7281767,-0.96158814
0.1333333,-0.7283127,-0.979738
0.15,-0.7748172,-1.0027493
0.1666667,-0.7747677,-1.0314661
0.1833333,-0.8284909,-1.0662383
0.2,-0.8277332,-1.1065472
0.2166667,-0.9388121,-1.150825
0.2333333,-0.9388121,-1.1967041
0.25,-1.023877,-1.2416862
0.2666667,-1.122422,-1.2838793
0.2833333,-1.133351,-1.3224114
0.3,-1.232561,-1.3573998
0.3166667,-1.232252,-1.3896406
0.3333333,-1.341004,-1.4202487
0.35,-1.341004,-1.4503653
0.3666667,-1.469968,-1.4809552
0.3833333,-1.469968,-1.5126745
0.4,-1.606582,-1.5458004
0.4166667,-1.606582,-1.5802355
0.4333333,-1.749753,-1.615622
0.45,-1.749753,-1.6515672
0.4666667,-1.822581,-1.6879251
0.4833333,-1.89978,-1.7250156
0.5,-1.980043,-1.7636404
0.5166667,-1.979887,-1.8047642
0.5333333,-2.260144,-1.8488529
0.55,-2.260144,-1.8950821
0.5666667,-2.260144,-1.9409482
0.0,-1.554496,-0.90192914
0.01666667,-1.556952,-0.90699863
0.03333333,-1.556851,-0.9126687
0.05,-1.570082,-0.9191561
0.06666667,-1.569954,-0.9267726
0.08333333,-1.569903,-0.9359569
0.1,-1.592635,-0.94730467
0.1166667,-1.592377,-0.96158814
0.1333333,-1.626268,-0.979738
0.15,-1.664562,-1.0027493
0.1666667,-1.669596,-1.0314661
0.1833333,-1.724997,-1.0662383
0.2,-1.725039,-1.1065472
0.2166667,-1.791394,-1.150825
0.2333333,-1.79134,-1.1967041
0.25,-1.906976,-1.2416862
0.2666667,-1.906976,-1.2838793
0.2833333,-1.994983,-1.3224114
0.3,-1.994829,-1.3573998
0.3166667,-2.09713,-1.3896406
0.3333333,-2.09713,-1.4202487
0.35,-2.205348,-1.4503653
0.3666667,-2.205348,-1.4809552
0.0,-1.307831,-0.90192914
0.01666667,-1.316534,-0.90699863
0.03333333,-1.316505,-0.9126687
0.05,-1.334466,-0.9191561
0.06666667,-1.334292,-0.9267726
0.08333333,-1.36372,-0.9359569
0.1,-1.363919,-0.94730467
0.1166667,-1.404322,-0.96158814
0.1333333,-1.404232,-0.979738
0.15,-1.484883,-1.0027493
0.1666667,-1.484883,-1.0314661
0.1833333,-1.549892,-1.0662383
0.2,-1.550015,-1.1065472
0.2166667,-1.550082,-1.150825
0.2333333,-1.626245,-1.1967041
0.25,-1.722688,-1.2416862
0.2666667,-1.731431,-1.2838793
0.2833333,-1.821046,-1.3224114
0.3,-1.82101,-1.3573998
0.3166667,-1.925777,-1.3896406
0.3333333,-1.925777,-1.4202487
0.35,-2.006375,-1.4503653
0.3666667,-2.039065,-1.4809552
0.3833333,-2.091858,-1.5126745
0.4,-2.162494,-1.5458004
0.4166667,-2.296373,-1.5802355
0.4333333,-2.296725,-1.615622
0.0,-1.153457,-0.90192914
0.01666667,-1.162389,-0.90699863
0.03333333,-1.162344,-0.9126687
0.05,-1.181547,-0.9191561
0.06666667,-1.181655,-0.9267726
0.08333333,-1.211967,-0.9359569
0.1,-1.212096,-0.94730467
0.1166667,-1.248381,-0.96158814
0.1333333,-1.247986,-0.979738
0.15,-1.327004,-1.0027493
0.1666667,-1.327004,-1.0314661
0.1833333,-1.38683,-1.0662383
0.2,-1.386632,-1.1065472
0.2166667,-1.458413,-1.150825
0.2333333,-1.458357,-1.1967041
0.25,-1.559776,-1.2416862
0.2666667,-1.559731,-1.2838793
0.2833333,-1.648911,-1.3224114
0.3,-1.649085,-1.3573998
0.3166667,-1.752605,-1.3896406
0.3333333,-1.752605,-1.4202487
0.35,-1.828169,-1.4503653
0.3666667,-1.862253,-1.4809552
0.3833333,-1.924393,-1.5126745
0.4,-1.983123,-1.5458004
0.4166667,-2.080353,-1.5802355
0.4333333,-2.091408,-1.615622
0.45,-2.284262,-1.6515672
0.4666667,-2.284218,-1.6879251
0.0,-1.23735,-0.90192914
0.01666667,-1.24979,-0.90699863
0.03333333,-1.250002,-0.9126687
0.05,-1.27164,-0.9191561
0.06666667,-1.271682,-0.9267726
0.08333333,-1.304317,-0.9359569
0.1,-1.304425,-0.94730467
0.1166667,-1.368324,-0.96158814
0.1333333,-1.368324,-0.979738
0.15,-1.425065,-1.0027493
0.1666667,-1.425083,-1.0314661
0.1833333,-1.448042,-1.0662383
0.2,-1.493377,-1.1065472
0.2166667,-1.571658,-1.150825
0.2333333,-1.593464,-1.1967041
0.25,-1.665936,-1.2416862
0.2666667,-1.665576,-1.2838793
0.2833333,-1.763295,-1.3224114
0.3,-1.844236,-1.3573998
0.3166667,-1.866085,-1.3896406
0.3333333,-1.951625,-1.4202487
0.35,-1.948418,-1.4503653
0.3666667,-2.145149,-1.4809552
0.3833333,-2.145149,-1.5126745
0.4,-2.145149,-1.5458004
0.4166667,-2.298035,-1.5802355
0.4333333,-2.298035,-1.615622
0.0,-1.410702,-0.90192914
0.01666667,-1.410402,-0.90699863
0.03333333,-1.416061,-0.9126687
0.05,-1.415562,-0.9191561
0.06666667,-1.430003,-0.9267726
0.08333333,-1.430116,-0.9359569
0.1,-1.458061,-0.94730467
0.1166667,-1.458248,-0.96158814
0.1333333,-1.458344,-0.979738
0.15,-1.495208,-1.0027493
0.1666667,-1.495323,-1.0314661
0.1833333,-1.54549,-1.0662383
0.2,-1.545613,-1.1065472
0.2166667,-1.638762,-1.150825
0.2333333,-1.638762,-1.1967041
0.25,-1.711351,-1.2416862
0.2666667,-1.711226,-1.2838793
0.2833333,-1.799265,-1.3224114
0.3,-1.799265,-1.3573998
0.3166667,-1.892946,-1.3896406
0.3333333,-1.892864,-1.4202487
0.35,-2.00922,-1.4503653
0.3666667,-2.00922,-1.4809552
0.3833333,-2.119403,-1.5126745
0.4,-2.246937,-1.5458004
0.4166667,-2.246696,-1.5802355
0.0,-0.001493287,-0.90192914
0.01666667,-0.01174107,-0.90699863
0.03333333,-0.01184495,-0.9126687
0.05,-0.02750408,-0.9191561
0.06666667,-0.02837574,-0.9267726
0.08333333,-0.06400522,-0.9359569
0.1,-0.06437178,-0.94730467
0.1166667,-0.1057186,-0.96158814
0.1333333,-0.1056592,-0.979738
0.15,-0.1631876,-1.0027493
0.1666667,-0.1632101,-1.0314661
0.1833333,-0.2712588,-1.0662383
0.2,-0.3563565,-1.1065472
0.2166667,-0.3563795,-1.150825
0.2333333,-0.449357,-1.1967041
0.25,-0.4492816,-1.2416862
0.2666667,-0.5673192,-1.2838793
0.2833333,-0.5673192,-1.3224114
0.3,-0.6734724,-1.3573998
0.3166667,-0.6734724,-1.3896406
0.3333333,-0.8078682,-1.4202487
0.35,-0.8078682,-1.4503653
0.3666667,-0.9520028,-1.4809552
0.3833333,-0.9520028,-1.5126745
0.4,-0.9520028,-1.5458004
0.4166667,-1.112693,-1.5802355
0.4333333,-1.112693,-1.615622
0.45,-1.273384,-1.6515672
0.4666667,-1.273384,-1.6879251
0.4833333,-1.444788,-1.7250156
0.5,-1.444691,-1.7636404
0.5166667,-1.639564,-1.8047642
0.5333333,-1.639417,-1.8488529
0.55,-1.831419,-1.8950821
0.5666667,-1.831419,-1.9409482
0.5833333,-2.029117,-1.9827969
0.6,-2.246293,-2.0171027
0.6166667,-2.246293,-2.041637
0.0,-0.7016501,-0.90192914
0.01666667,-0.7014975,-0.90699863
0.03333333,-0.7015537,-0.9126687
0.05,-0.7086736,-0.9191561
0.06666667,-0.7085336,-0.9267726
0.08333333,-0.7193743,-0.9359569
0.1,-0.7475594,-0.94730467
0.1166667,-0.7475822,-0.96158814
0.1333333,-0.7873326,-0.979738
0.15,-0.7872894,-1.0027493
0.1666667,-0.8370694,-1.0314661
0.1833333,-0.8371307,-1.0662383
0.2,-0.9366263,-1.1065472
0.2166667,-0.9366263,-1.150825
0.2333333,-1.010997,-1.1967041
0.25,-1.010984,-1.2416862
0.2666667,-1.106028,-1.2838793
0.2833333,-1.106028,-1.3224114
0.3,-1.106028,-1.3573998
0.3166667,-1.193461,-1.3896406
0.3333333,-1.193461,-1.4202487
0.35,-1.203032,-1.4503653
0.3666667,-1.300463,-1.4809552
0.3833333,-1.426251,-1.5126745
0.4,-1.424065,-1.5458004
0.4166667,-1.556308,-1.5802355
0.4333333,-1.55621,-1.615622
0.45,-1.690736,-1.6515672
0.4666667,-1.690736,-1.6879251
0.4833333,-1.842651,-1.7250156
0.5,-2.001123,-1.7636404
0.5166667,-1.997845,-1.8047642
0.5333333,-2.172711,-1.8488529
0.55,-2.172711,-1.8950821
0.5666667,-2.323533,-1.9409482
0.5833333,-2.323741,-1.9827969
0.0,-1.653256,-0.90192914
0.01666667,-1.653004,-0.90699863
0.03333333,-1.659276,-0.9126687
0.05,-1.659534,-0.9191561
0.06666667,-1.659586,-0.9267726
0.08333333,-1.675959,-0.9359569
0.1,-1.675656,-0.94730467
0.1166667,-1.703377,-0.96158814
0.1333333,-1.703446,-0.979738
0.15,-1.740872,-1.0027493
0.1666667,-1.740792,-1.0314661
0.1833333,-1.802535,-1.0662383
0.2,-1.802535,-1.1065472
0.2166667,-1.861107,-1.150825
0.2333333,-1.928987,-1.1967041
0.25,-1.929021,-1.2416862
0.2666667,-2.006453,-1.2838793
0.2833333,-2.006376,-1.3224114
0.3,-2.130601,-1.3573998
0.3166667,-2.130601,-1.3896406
0.3333333,-2.231146,-1.4202487
0.35,-2.230727,-1.4503653
0.0,-1.525506,-0.90192914
0.01666667,-1.53943,-0.90699863
0.03333333,-1.5392,-0.9126687
0.05,-1.562072,-0.9191561
0.06666667,-1.562221,-0.9267726
0.08333333,-1.596257,-0.9359569
0.1,-1.596017,-0.94730467
0.1166667,-1.641111,-0.96158814
0.1333333,-1.64119,-0.979738
0.15,-1.641231,-1.0027493
0.1666667,-1.695127,-1.0314661
0.1833333,-1.695341,-1.0662383
0.2,-1.792986,-1.1065472
0.2166667,-1.792986,-1.150825
0.2333333,-1.871086,-1.1967041
0.25,-1.871203,-1.2416862
0.2666667,-1.959718,-1.2838793
0.2833333,-2.070281,-1.3224114
0.3,-2.081324,-1.3573998
0.3166667,-2.180709,-1.3896406
0.3333333,-2.180709,-1.4202487
0.35,-2.246075,-1.4503653
0.3666667,-2.244249,-1.4809552
0.0,-1.217475,-0.90192914
0.01666667,-1.216695,-0.90699863
0.03333333,-1.216764,-0.9126687
0.05,-1.223318,-0.9191561
0.06666667,-1.223412,-0.9267726
0.08333333,-1.223503,-0.9359569
0.1,-1.240816,-0.94730467
0.1166667,-1.240934,-0.96158814
0.1333333,-1.269517,-0.979738
0.15,-1.269554,-1.0027493
0.1666667,-1.308776,-1.0314661
0.1833333,-1.379537,-1.0662383
0.2,-1.392652,-1.1065472
0.2166667,-1.445468,-1.150825
0.2333333,-1.44523,-1.1967041
0.25,-1.517404,-1.2416862
0.2666667,-1.517246,-1.2838793
0.2833333,-1.603318,-1.3224114
0.3,-1.596051,-1.3573998
0.3166667,-1.704814,-1.3896406
0.3333333,-1.704814,-1.4202487
0.35,-1.808046,-1.4503653
0.3666667,-1.808046,-1.4809552
0.3833333,-1.883453,-1.5126745
0.4,-1.918011,-1.5458004
0.4166667,-1.960399,-1.5802355
0.4333333,-2.036945,-1.615622
0.45,-2.167547,-1.6515672
0.4666667,-2.173079,-1.6879251
0.4833333,-2.168349,-1.7250156
0.5,-2.25509,-1.7636404
0.0,-1.758114,-0.90192914
0.01666667,-1.760188,-0.90699863
0.03333333,-1.76013,-0.9126687
0.05,-1.760114,-0.9191561
0.06666667,-1.770905,-0.9267726
0.08333333,-1.770954,-0.9359569
0.1,-1.793093,-0.94730467
0.1166667,-1.824124,-0.96158814
0.1333333,-1.824011,-0.979738
0.15,-1.867066,-1.0027493
0.1666667,-1.867144,-1.0314661
0.1833333,-1.929088,-1.0662383
0.2,-1.943966,-1.1065472
0.2166667,-2.017056,-1.150825
0.2333333,-2.017056,-1.1967041
0.25,-2.093695,-1.2416862
0.2666667,-2.093637,-1.2838793
0.2833333,-2.18077,-1.3224114
0.3,-2.180798,-1.3573998
0.3166667,-2.289771,-1.3896406
0.3333333,-2.289771,-1.4202487
0.0,-0.06909209,-0.90192914
0.01666667,-0.07265009,-0.90699863
0.03333333,-0.07270783,-0.9126687
0.05,-0.08625905,-0.9191561
0.06666667,-0.08629172,-0.9267726
0.08333333,-0.1131026,-0.9359569
0.1,-0.1129819,-0.94730467
0.1166667,-0.1492339,-0.96158814
0.1333333,-0.1493483,-0.979738
0.15,-0.1978557,-1.0027493
0.1666667,-0.1978442,-1.0314661
0.1833333,-0.281358,-1.0662383
0.2,-0.281358,-1.1065472
0.2166667,-0.3563348,-1.150825
0.2333333,-0.3562043,-1.1967041
0.25,-0.4431626,-1.2416862
0.2666667,-0.4431217,-1.2838793
0.2833333,-0.5402489,-1.3224114
0.3,-0.5402489,-1.3573998
0.3166667,-0.6531302,-1.3896406
0.3333333,-0.6531302,-1.4202487
0.35,-0.7336201,-1.4503653
0.3666667,-0.7711554,-1.4809552
0.3833333,-0.9095671,-1.5126745
0.4,-0.9095671,-1.5458004
0.4166667,-1.045761,-1.5802355
0.4333333,-1.045761,-1.615622
0.45,-1.197905,-1.6515672
0.4666667,-1.197905,-1.6879251
0.4833333,-1.357411,-1.7250156
0.5,-1.357411,-1.7636404
0.5166667,-1.525506,-1.8047642
0.5333333,-1.525506,-1.8488529
0.55,-1.707098,-1.8950821
0.5666667,-1.707008,-1.9409482
0.5833333,-1.890739,-1.9827969
0.6,-1.890739,-2.0171027
0.6166667,-2.089649,-2.041637
0.6333333,-2.089649,-2.0558732
0.65,-2.284188,-2.060741
0.6666667,-2.284188,-2.0581748
0.0,-1.554315,-0.90192914
0.01666667,-1.554206,-0.90699863
0.03333333,-1.560093,-0.9126687
0.05,-1.560209,-0.9191561
0.06666667,-1.57603,-0.9267726
0.08333333,-1.576021,-0.9359569
0.1,-1.604342,-0.94730467
0.1166667,-1.604375,-0.96158814
0.1333333,-1.641755,-0.979738
0.15,-1.64172,-1.0027493
0.1666667,-1.710537,-1.0314661
0.1833333,-1.710537,-1.0662383
0.2,-1.771444,-1.1065472
0.2166667,-1.84218,-1.150825
0.2333333,-1.84206,-1.1967041
0.25,-1.923303,-1.2416862
0.2666667,-1.923113,-1.2838793
0.2833333,-1.923035,-1.3224114
0.3,-2.017096,-1.3573998
0.3166667,-2.018654,-1.3896406
0.3333333,-2.149695,-1.4202487
0.35,-2.149695,-1.4503653
0.3666667,0.2574453,-1.4809552
0.3833333,-2.253843,-1.5126745
0.0,-1.295367,-0.90192914
0.01666667,-1.295314,-0.90699863
0.03333333,-1.295351,-0.9126687
0.05,-1.303002,-0.9191561
0.06666667,-1.320744,-0.9267726
0.08333333,-1.321034,-0.9359569
0.1,-1.349702,-0.94730467
0.1166667,-1.349813,-0.96158814
0.1333333,-1.390033,-0.979738
0.15,-1.389796,-1.0027493
0.1666667,-1.389682,-1.0314661
0.1833333,-1.440139,-1.0662383
0.2,-1.440064,-1.1065472
0.2166667,-1.539254,-1.150825
0.2333333,-1.539254,-1.1967041
0.25,-1.614381,-1.2416862
0.2666667,-1.614217,-1.2838793
0.2833333,-1.698815,-1.3224114
0.3,-1.698813,-1.3573998
0.3166667,-1.800255,-1.3896406
0.3333333,-1.800255,-1.4202487
0.35,-1.903486,-1.4503653
0.3666667,-1.903486,-1.4809552
0.3833333,-1.981218,-1.5126745
0.4,-1.980456,-1.5458004
0.4166667,-2.156696,-1.5802355
0.4333333,-2.156395,-1.615622
0.45,-2.281353,-1.6515672
0.0,-1.541202,-0.90192914
0.01666667,-1.540982,-0.90699863
0.03333333,-1.540965,-0.9126687
0.05,-1.549324,-0.9191561
0.06666667,-1.549465,-0.9267726
0.08333333,-1.567792,-0.9359569
0.1,-1.567673,-0.94730467
0.1166667,-1.596678,-0.96158814
0.1333333,-1.596411,-0.979738
0.15,-1.634894,-1.0027493
0.1666667,-1.634954,-1.0314661
0.1833333,-1.708529,-1.0662383
0.2,-1.708529,-1.1065472
0.2166667,-1.773234,-1.150825
0.2333333,-1.850397,-1.1967041
0.25,-1.850397,-1.2416862
0.2666667,-1.935049,-1.2838793
0.2833333,-1.935155,-1.3224114
0.3,-2.029827,-1.3573998
0.3166667,-2.027777,-1.3896406
0.3333333,-2.142395,-1.4202487
0.35,-2.142394,-1.4503653
0.3666667,-2.142426,-1.4809552
0.3833333,-2.214142,-1.5126745
0.4,-2.20992,-1.5458004
0.4166667,-2.337978,-1.5802355
0.0,-1.107711,-0.90192914
0.01666667,-1.112195,-0.90699863
0.03333333,-1.112182,-0.9126687
0.05,-1.128805,-0.9191561
0.06666667,-1.128998,-0.9267726
0.08333333,-1.156277,-0.9359569
0.1,-1.156126,-0.94730467
0.1166667,-1.195105,-0.96158814
0.1333333,-1.195136,-0.979738
0.15,-1.270038,-1.0027493
0.1666667,-1.270038,-1.0314661
0.1833333,-1.270038,-1.0662383
0.2,-1.332908,-1.1065472
0.2166667,-1.333018,-1.150825
0.2333333,-1.415359,-1.1967041
0.25,-1.415359,-1.2416862
0.2666667,-1.499269,-1.2838793
0.2833333,-1.499029,-1.3224114
0.3,-1.590584,-1.3573998
0.3166667,-1.593703,-1.3896406
0.3333333,-1.699817,-1.4202487
0.35,-1.699817,-1.4503653
0.3666667,-1.779289,-1.4809552
